Year_month,DANE_Year_Month,Period,Codigo.DANE.period,Codigo.DANE.year,Codigo.DANE,Year,Month,SST12,SST3,SST34,SST4,NATL,SATL,TROP,SOI,Equatorial_SOI,CPOLR,Winds_Equator,Rain,Temperature,MPI,min_masl,vectors,Total_pob,cases,sir,excess
2012-6,95015-2012-6,66,95015066,950152012,95015,2012,6,24.49,27.19,27.95,28.5,26.83,24.38,27.94,-0.7,-0.5,2.42,3.7,210.9311519,23.0154948,58,200,97.5067551,9734,5,5.570561241,1
2012-7,95015-2012-7,67,95015067,950152012,95015,2012,7,22.13,26.47,27.57,28.54,27.37,23.43,27.44,-0.1,-1.1,-10.1,1.3,262.4859022,22.44804549,58,200,97.5067551,9734,6,6.368537296,1
2012-8,95015-2012-8,68,95015068,950152012,95015,2012,8,20.95,25.92,27.58,28.78,27.99,22.89,27.26,-0.3,0,-0.32,-6.1,175.0013965,23.48883468,58,200,97.5067551,9734,7,8.040799903,1
2012-9,95015-2012-9,69,95015069,950152012,95015,2012,9,21.13,25.41,27.2,28.8,28.5,22.76,27.34,0.4,-0.3,-4.54,2.4,180.2615147,24.30794953,58,200,97.5067551,9734,11,13.26813552,1
2012-10,95015-2012-10,70,95015070,950152012,95015,2012,10,20.42,25.11,27.13,29.03,28.3,22.96,27.53,0.5,-0.7,-3.33,0.8,240.1109442,24.72036502,58,200,97.5067551,9734,5,5.540735087,1
2012-11,95015-2012-11,71,95015071,950152012,95015,2012,11,21.52,25.44,27.32,29.04,28.06,23.62,27.78,0.4,-0.5,2.29,8.7,128.0993005,24.87136602,58,200,97.5067551,9734,2,2.228586329,1
2012-12,95015-2012-12,72,95015072,950152012,95015,2012,12,22.39,24.61,26.18,28.45,27.23,24.66,27.63,-1,-1.6,8.26,11.3,67.87142451,24.86328128,58,200,97.5067551,9734,3,3.834173229,1
2013-1,95015-2013-1,73,95015073,950152013,95015,2013,1,24.37,25,26.09,28.14,26.18,25.78,27.62,-0.1,-0.5,-0.54,21.3,60.13726954,25.37274305,58,200,97.5067551,9519,3,3.392734706,1
2013-2,95015-2013-2,74,95015074,950152013,95015,2013,2,25.98,25.83,26.25,28.19,25.75,26.45,27.86,-0.4,-1.5,8.74,14,204.8006527,24.92693577,58,200,97.5067551,9519,6,6.322861671,1
2013-3,95015-2013-3,75,95015075,950152013,95015,2013,3,26.11,27.2,27.02,27.74,26.15,26.99,28.23,2.5,-0.3,-0.84,16.3,321.4210295,24.48235562,58,200,97.5067551,9519,18,16.56179614,1
2013-4,95015-2013-4,76,95015076,950152013,95015,2013,4,24.65,27.59,27.92,28.36,26.31,26.88,28.59,0.4,-0.8,10.21,13,409.8952506,24.36013366,58,200,97.5067551,9519,13,11.95061703,1
2013-5,95015-2013-5,77,95015077,950152013,95015,2013,5,23.24,26.52,27.58,28.57,26.7,26.17,28.33,1.3,-0.5,7.19,6.8,322.990011,23.69124236,58,200,97.5067551,9519,30,27.58418588,1
2013-6,95015-2013-6,78,95015078,950152013,95015,2013,6,21.27,25.84,27.37,28.57,27.05,24.77,27.76,2,-2,4.09,4.1,303.3982635,23.61905228,58,200,97.5067551,9519,20,23.35391506,1
2013-7,95015-2013-7,79,95015079,950152013,95015,2013,7,20.02,25.3,27.04,28.61,27.3,23.62,27.28,1.3,-1.3,8.83,1.9,198.5673931,22.29097521,58,200,97.5067551,9519,15,19.74476377,1
2013-8,95015-2013-8,80,95015080,950152013,95015,2013,8,19.83,24.5,26.43,28.5,27.92,23.14,27.03,0.3,-0.6,9.28,-7.5,280.6526767,22.98947879,58,200,97.5067551,9519,6,10.37200582,1
2013-9,95015-2013-9,81,95015081,950152013,95015,2013,9,19.81,24.96,26.82,28.74,28.48,22.9,27.22,0.5,-1,4.75,0.3,269.2613972,24.08799529,58,200,97.5067551,9519,5,10.72741993,1
2013-10,95015-2013-10,82,95015082,950152013,95015,2013,10,20.2,25.04,26.62,28.8,28.4,23.22,27.47,-0.1,-0.2,2.46,3.2,223.3108229,24.66051339,58,200,97.5067551,9519,2,3.882993779,1
2013-11,95015-2013-11,83,95015083,950152013,95015,2013,11,20.98,24.97,26.73,28.81,27.61,23.63,27.69,1.2,-1.2,5.65,8,172.2929007,24.6865623,58,200,97.5067551,9519,10,22.06743375,1
2013-12,95015-2013-12,84,95015084,950152013,95015,2013,12,22.83,25.29,26.47,28.15,26.76,24.57,27.61,0.1,-1.4,11.12,19.7,158.7278284,24.11620957,58,200,97.5067551,9519,8,19.20969458,1
2014-1,95015-2014-1,85,95015085,950152014,95015,2014,1,24.71,25.47,26.07,27.91,25.89,25.56,27.58,2.4,-0.2,10.72,20.2,67.24396386,24.92612724,58,200,97.5067551,9304,3,4.597390733,1
2014-2,95015-2014-2,86,95015086,950152014,95015,2014,2,25.18,25.63,25.89,27.93,25.37,26.66,27.67,0.1,-1,9.23,17.9,136.4501513,25.56669012,58,200,97.5067551,9304,9,15.10939254,1
2014-3,95015-2014-3,87,95015087,950152014,95015,2014,3,25.81,27.11,26.89,28.28,25.16,27.06,28.18,-1.5,0.1,-11.28,11.2,217.9917041,24.53392074,58,200,97.5067551,9304,3,4.133183324,1
2014-4,95015-2014-4,88,95015088,950152014,95015,2014,4,25.38,27.74,27.99,28.83,25.68,26.93,28.66,1.3,0,-13.42,7.5,351.8703582,23.84798586,58,200,97.5067551,9304,2,2.808994508,1
2014-5,95015-2014-5,89,95015089,950152014,95015,2014,5,25.18,27.8,28.33,29.27,26.12,26.32,28.74,0.9,0,-1.54,1.1,248.6755374,23.94007875,58,200,97.5067551,9304,2,2.775289699,1
2014-6,95015-2014-6,90,95015090,950152014,95015,2014,6,24.39,27.58,28.18,29.07,26.51,25.22,28.32,0.3,-1.3,-9.91,3.1,269.8333061,22.81468537,58,200,97.5067551,9304,3,4.193545089,1
2014-7,95015-2014-7,91,95015091,950152014,95015,2014,7,23.19,26.35,27.27,28.83,26.96,23.72,27.61,-0.3,-0.2,0.6,-1.5,189.5789375,22.47689922,58,200,97.5067551,9304,4,5.727709426,1
2014-8,95015-2014-8,92,95015092,950152014,95015,2014,8,21.88,25.54,26.89,28.97,27.61,22.97,27.36,-1.2,0.3,2.1,-8.2,225.2042657,23.21820837,58,200,97.5067551,9304,3,4.90049741,1
2014-9,95015-2014-9,93,95015093,950152014,95015,2014,9,21.32,25.35,27.07,29.21,28.19,23,27.38,-1.2,0.1,-2.86,-3.5,239.4645947,24.69148882,58,200,97.5067551,9304,3,5.74344294,1
2014-10,95015-2014-10,94,95015094,950152014,95015,2014,10,21.26,25.71,27.2,29.15,28.34,23.34,27.7,-1,-0.2,0.69,0.7,241.1895021,24.16290805,58,200,97.5067551,9304,3,5.393869439,1
2014-11,95015-2014-11,95,95015095,950152014,95015,2014,11,22.36,26.08,27.57,29.4,27.63,23.44,27.95,-1.5,-0.2,4.98,2.3,194.5649869,24.87000018,58,200,97.5067551,9304,1,1.919086795,1
2014-12,95015-2014-12,96,95015096,950152014,95015,2014,12,22.73,26.03,27.28,29.2,26.89,24.25,27.9,-0.9,-0.7,2.2,9.8,144.4098767,24.7993563,58,200,97.5067551,9304,0,0,0
2015-1,95015-2015-1,97,95015097,950152015,95015,2015,1,24.58,26.21,27.07,28.92,26.03,25.81,27.83,-1.4,0.6,8.96,11.8,201.5619478,23.87768953,58,200,97.5067551,9091,0,0,0
2015-2,95015-2015-2,98,95015098,950152015,95015,2015,2,25.53,26.75,27.48,29.06,25.74,26.75,28.04,0.4,0.6,6.07,18.2,122.793582,24.2202922,58,200,97.5067551,9091,1,1.706584193,1
2015-3,95015-2015-3,99,95015099,950152015,95015,2015,3,26.73,27.29,27.68,29.17,25.58,27.02,28.39,-1.2,1.5,-18.82,15.3,283.8760007,24.0456596,58,200,97.5067551,9091,1,1.583316785,1
2015-4,95015-2015-4,100,95015100,950152015,95015,2015,4,26.69,28.33,28.63,29.62,25.54,27.08,28.93,-0.1,0.4,-15.98,2.9,289.0741278,23.77824527,58,200,97.5067551,9091,0,0,0
2015-5,95015-2015-5,101,95015101,950152015,95015,2015,5,25.95,28.07,28.71,29.68,25.98,26.25,28.89,-1.2,1.1,-14.19,-2.5,299.7748508,23.57281553,58,200,97.5067551,9091,2,2.758327031,1
2015-6,95015-2015-6,102,95015102,950152015,95015,2015,6,25.09,27.9,28.73,29.74,26.28,24.91,28.43,-0.9,0.2,-26.82,0.1,265.0205076,22.77507231,58,200,97.5067551,9091,1,1.444132316,1
2015-7,95015-2015-7,103,95015103,950152015,95015,2015,7,24.31,27.58,28.56,29.68,26.93,23.59,27.98,-1.9,0.7,-17.18,-5,190.621824,23.07885404,58,200,97.5067551,9091,0,0,0
2015-8,95015-2015-8,104,95015104,950152015,95015,2015,8,22.66,27.06,28.55,29.42,27.67,22.74,27.69,-2.4,0.7,-26.42,-4.9,136.1519104,23.73600436,58,200,97.5067551,9091,0,0,0
2015-9,95015-2015-9,105,95015105,950152015,95015,2015,9,22.84,27.1,28.55,29.46,28.5,22.76,27.83,-2.7,0.7,-27.69,-7.3,126.486904,24.97675741,58,200,97.5067551,9091,0,0,0
2015-10,95015-2015-10,106,95015106,950152015,95015,2015,10,23.07,27.46,28.98,29.63,28.62,23.3,28.15,-2.8,1.6,-29.91,-6.7,190.9380851,24.72535211,58,200,97.5067551,9091,0,0,0
2015-11,95015-2015-11,107,95015107,950152015,95015,2015,11,23.67,27.9,29.54,30.22,27.85,24.13,28.52,-0.8,0,-30.81,-0.4,157.9611137,24.40567081,58,200,97.5067551,9091,3,2.877670318,1
2015-12,95015-2015-12,108,95015108,950152015,95015,2015,12,24.94,27.84,29.03,29.84,26.8,25.25,28.57,-0.9,1.1,-49.94,6.1,93.26266995,24.43246318,58,200,97.5067551,9091,0,0,0
2016-1,95015-2016-1,109,95015109,950152016,95015,2016,1,25.72,28.16,29.04,29.49,26.15,26.32,28.62,-3.6,1.6,-50.97,6,11.52535096,26.69407978,58,200,97.5067551,8876,0,0,0
2016-2,95015-2016-2,110,95015110,950152016,95015,2016,2,27.1,28.31,28.97,29.47,25.71,27.12,28.6,-3.2,1.1,-48.45,9,113.2169741,25.3688871,58,200,97.5067551,8876,0,0,0
2016-3,95015-2016-3,111,95015111,950152016,95015,2016,3,27.72,28.69,28.85,29.42,25.91,27.49,29.04,-0.1,1.3,-28.66,7.8,280.2957308,25.38635034,58,200,97.5067551,8876,1,0.628730177,0
2016-4,95015-2016-4,112,95015112,950152016,95015,2016,4,26.18,28.27,28.79,29.26,26.17,27.2,29.18,-2,0.5,-17.02,2.5,326.3253265,24.10107457,58,200,97.5067551,8876,0,0,0
2016-5,95015-2016-5,113,95015113,950152016,95015,2016,5,25.06,27.18,28.15,29.35,26.79,26.32,28.91,0.7,0,-3.7,1.4,249.6877169,23.84776004,58,200,97.5067551,8876,1,0.642853958,0
2016-6,95015-2016-6,114,95015114,950152016,95015,2016,6,23.54,26.62,27.73,29.26,27.08,25.42,28.34,1.1,0.6,1.34,0,190.0001853,22.83701073,58,200,97.5067551,8876,0,0,0
2016-7,95015-2016-7,115,95015115,950152016,95015,2016,7,22.22,25.41,26.88,28.94,27.62,24.3,27.71,0.7,-0.4,8.68,-1.4,213.3074995,22.38593443,58,200,97.5067551,8876,0,0,0
2016-8,95015-2016-8,116,95015116,950152016,95015,2016,8,21.26,24.79,26.41,28.69,28.23,23.55,27.4,1.2,-1,10.66,0.6,195.6071629,23.75313067,58,200,97.5067551,8876,3,2.772867473,1
2016-9,95015-2016-9,117,95015117,950152016,95015,2016,9,21.17,24.91,26.34,28.51,28.49,23.28,27.42,2,-0.8,11.3,-0.7,259.2842931,24.27213003,58,200,97.5067551,8876,2,2.33393595,1
2016-10,95015-2016-10,118,95015118,950152016,95015,2016,10,21.35,24.61,26.07,28.28,28.45,23.59,27.59,-0.4,-1,14.06,1.7,248.3774782,24.73045885,58,200,97.5067551,8876,1,1.104258006,1
2016-11,95015-2016-11,119,95015119,950152016,95015,2016,11,21.88,24.69,26.18,28.27,28.05,24.19,27.73,-0.2,-0.8,16.57,12.9,240.1669881,24.99156548,58,200,97.5067551,8876,0,0,0
2016-12,95015-2016-12,120,95015120,950152016,95015,2016,12,23.26,24.98,26.31,28.38,27.35,25.2,27.83,0.5,-1.2,15.4,13.1,126.4096201,24.14766754,58,200,97.5067551,8876,0,0,0
2017-1,95015-2017-1,121,95015121,950152017,95015,2017,1,25.58,25.64,26.3,28.15,26.32,25.97,27.82,0.3,-1.2,15.35,16.9,97.4841152,23.94307475,58,200,97.5067551,8665,4,4.388669087,1
2017-2,95015-2017-2,122,95015122,950152017,95015,2017,2,27.24,26.91,26.83,28.01,25.85,26.51,28.06,-0.1,-0.1,23.95,13.2,144.5670683,24.9024808,58,200,97.5067551,8665,1,1.344820525,1
2017-3,95015-2017-3,123,95015123,950152017,95015,2017,3,28.43,27.66,27.44,28.17,25.69,27.1,28.53,1.5,-0.2,17.23,14.2,342.4907322,24.46495405,58,200,97.5067551,8665,6,6.852042919,1
2017-4,95015-2017-4,124,95015124,950152017,95015,2017,4,26.5,28.13,28.17,28.62,26.13,27.2,28.89,-0.3,0.6,1.22,5.9,307.4917752,24.31365415,58,200,97.5067551,8665,0,0,0
2017-5,95015-2017-5,125,95015125,950152017,95015,2017,5,24.96,27.59,28.3,28.98,26.79,26.47,28.78,0.4,-0.1,0.13,3.3,292.7557779,24.05309292,58,200,97.5067551,8665,5,5.432277459,1
2017-6,95015-2017-6,126,95015126,950152017,95015,2017,6,23.15,26.71,28.1,29.28,27.27,25.26,28.22,-0.7,0.5,5.2,-0.3,264.18781,23.4271569,58,200,97.5067551,8665,8,7.750395508,1
2017-7,95015-2017-7,127,95015127,950152017,95015,2017,7,21.52,26.02,27.58,29.02,27.84,23.92,27.71,1.3,0.5,-5.39,-1.2,167.348987,22.30942587,58,200,97.5067551,8665,4,3.78937497,1
2017-8,95015-2017-8,128,95015128,950152017,95015,2017,8,20.58,25.23,26.85,28.78,28.25,23.48,27.46,0.9,-0.5,1.74,-4.2,199.614715,24.33796834,58,200,97.5067551,8665,11,12.08904246,1
2017-9,95015-2017-9,129,95015129,950152017,95015,2017,9,19.87,24.5,26.44,28.59,28.42,23.26,27.34,1,-0.1,9.9,-4.6,248.5891912,24.54627236,58,200,97.5067551,8665,19,23.50020956,1
2017-10,95015-2017-10,130,95015130,950152017,95015,2017,10,19.8,24.69,26.4,28.56,28.13,23.5,27.59,1.5,-1.2,6.98,6.5,197.7945668,24.30319176,58,200,97.5067551,8665,17,22.3961615,1
2017-11,95015-2017-11,131,95015131,950152017,95015,2017,11,20.5,24.25,25.91,28.32,27.79,24,27.66,1.5,-2.3,12.54,13.2,232.6241471,24.64665455,58,200,97.5067551,8665,18,24.73749512,1
2017-12,95015-2017-12,132,95015132,950152017,95015,2017,12,21.62,24.12,25.72,28.06,27.27,24.54,27.48,-0.2,-1.1,16.99,14.6,89.50650914,24.62222616,58,200,97.5067551,8665,17,26.24322116,1
2018-1,95015-2018-1,133,95015133,950152018,95015,2018,1,23.78,24.59,25.87,28.02,26.26,25.72,27.5,1.8,-2.3,23.8,18.9,128.4369425,23.77223384,58,200,97.5067551,9528,18,19.63284818,1
2018-2,95015-2018-2,134,95015134,950152018,95015,2018,2,25.61,25.59,26.06,27.84,25.49,26.31,27.72,-0.8,-0.1,2.8,17.5,39.84496069,25.8387128,58,200,97.5067551,9528,10,12.80896376,1
2018-3,95015-2018-3,135,95015135,950152018,95015,2018,3,25.85,26.43,26.5,28.04,25.52,26.82,28.15,2.4,-1.1,13.06,19.8,174.5122909,24.87237459,58,200,97.5067551,9528,12,13.50687039,1
2018-4,95015-2018-4,136,95015136,950152018,95015,2018,4,24.89,27.08,27.31,28.56,25.64,26.96,28.56,0.8,-0.6,20.87,12.6,318.5580365,23.44954511,58,200,97.5067551,9528,16,15.12673557,1
2018-5,95015-2018-5,137,95015137,950152018,95015,2018,5,24.07,27.07,27.77,28.92,25.84,26.24,28.51,0.6,-0.1,14.55,5.9,383.4524273,23.48207834,58,200,97.5067551,9528,7,5.889948335,1
2018-6,95015-2018-6,138,95015138,950152018,95015,2018,6,22.48,26.82,27.86,29.08,26.03,25.14,28.02,-0.2,0.4,9.45,-2.9,280.9581578,22.58099702,58,200,97.5067551,9528,9,8.126692529,1
2018-7,95015-2018-7,139,95015139,950152018,95015,2018,7,21.54,26.14,27.52,29.01,26.75,23.94,27.51,0.4,-0.7,2.83,3,158.8603044,22.53165581,58,200,97.5067551,9528,5,4.457861226,1
2018-8,95015-2018-8,140,95015140,950152018,95015,2018,8,20.67,25.36,27.18,29.16,27.45,23.36,27.29,-0.5,-0.4,2.74,-3,209.9640371,23.27761686,58,200,97.5067551,9528,6,6.257067688,1
2018-9,95015-2018-9,141,95015141,950152018,95015,2018,9,20.6,25.29,27.1,29.13,28.14,23.17,27.45,-1.5,-0.2,1.67,-5.6,245.9268885,24.68950294,58,200,97.5067551,9528,3,3.296307384,1
2018-10,95015-2018-10,142,95015142,950152018,95015,2018,10,21.15,25.85,27.63,29.56,28.15,23.75,27.83,0.6,0.5,3.21,-0.9,319.0966275,25.13880411,58,200,97.5067551,9528,1,0.98501144,0
2018-11,95015-2018-11,143,95015143,950152018,95015,2018,11,22.4,26.12,27.69,29.46,27.51,24.2,28.06,-0.1,0.6,-4.24,7.8,148.300181,24.83164647,58,200,97.5067551,9528,9,9.704694774,1
2018-12,95015-2018-12,144,95015144,950152018,95015,2018,12,23.67,26.21,27.54,29.41,26.45,24.97,28.08,1.7,-0.5,-4.27,14.4,56.6699832,24.17395678,58,200,97.5067551,9528,11,12.39242676,1
2019-1,95015-2019-1,145,95015145,950152019,95015,2019,1,25.32,26.41,27.24,29.06,25.83,25.93,28.03,-0.1,0.3,-4.53,17.6,56.5999265,25.13339346,58,200,97.5067551,9801,4,2.966711004,1
2019-2,95015-2019-2,146,95015146,950152019,95015,2019,2,26.77,27.09,27.44,28.94,25.7,26.99,28.16,-2.3,1.9,-19.51,13,83.88733491,25.18678944,58,200,97.5067551,9801,22,15.72141815,1
2019-3,95015-2019-3,147,95015147,950152019,95015,2019,3,27.11,27.95,28.21,29.09,25.42,27.84,28.63,-0.5,0.7,-20.92,10.6,290.01928,24.81647452,58,200,97.5067551,9801,17,11.03782397,1
2019-4,95015-2019-4,148,95015148,950152019,95015,2019,4,26.2,28.21,28.53,29.13,25.84,27.34,28.92,0.2,0.1,-11.1,9.9,333.4761823,24.77570258,58,200,97.5067551,9801,13,9.237623495,1
2019-5,95015-2019-5,149,95015149,950152019,95015,2019,5,24.76,27.87,28.63,29.41,26.27,26.47,28.82,-0.7,0.7,-13.58,3.1,352.7198279,23.80463505,58,200,97.5067551,9801,18,11.82168383,1
2019-6,95015-2019-6,150,95015150,950152019,95015,2019,6,23.15,27.07,28.31,29.53,26.89,25.12,28.3,-0.7,-0.2,-10.28,4.4,230.3049666,23.09078373,58,200,97.5067551,9801,31,23.10509583,1
2019-7,95015-2019-7,151,95015151,950152019,95015,2019,7,21.24,25.93,27.72,29.51,27.35,23.92,27.7,-0.6,0.3,-2.63,-4,190.518577,22.99965786,58,200,97.5067551,9801,34,23.83361294,1
2019-8,95015-2019-8,152,95015152,950152019,95015,2019,8,20.39,25.11,27.05,29.31,27.89,23.06,27.34,-0.2,0,-0.22,-2.2,181.4742812,23.39126422,58,200,97.5067551,9801,37,32.62838925,1
2019-9,95015-2019-9,153,95015153,950152019,95015,2019,9,19.86,24.8,26.75,29.25,28.55,23.24,27.35,-1.9,1,4.99,-8.5,188.0480461,25.2407237,58,200,97.5067551,9801,24,21.35194146,1
2019-10,95015-2019-10,154,95015154,950152019,95015,2019,10,19.94,25.25,27.28,29.53,28.48,23.56,27.73,-0.6,-0.2,3.5,-2.3,244.103255,24.38910758,58,200,97.5067551,9801,27,25.02342447,1
2019-11,95015-2019-11,155,95015155,950152019,95015,2019,11,21.49,25.57,27.28,29.4,27.73,24.74,28.02,-1.4,0,4.85,8,246.861788,24.79776403,58,200,97.5067551,9801,16,16.80363847,1
2019-12,95015-2019-12,156,95015156,950152019,95015,2019,12,23.11,25.56,27.08,29.29,26.8,25.57,28.09,-0.9,0,0.43,9.8,150.6590937,24.79103603,58,200,97.5067551,9801,12,14.45858182,1
2020-1,95015-2020-1,157,95015157,950152020,95015,2020,1,24.49,25.89,27.08,29.16,26.07,26.7,28.19,0.3,0,-12.41,20.1,27.2290724,26.20233092,58,200,97.5067551,10069,16,13.21365791,1
2020-2,95015-2020-2,158,95015158,950152020,95015,2020,2,26.24,26.48,27.09,28.98,25.79,27.23,28.34,-0.1,0.8,-16.23,20.5,164.6984217,26.49568032,58,200,97.5067551,10069,23,18.47847296,1
2020-3,95015-2020-3,159,95015159,950152020,95015,2020,3,27.04,27.34,27.7,28.95,25.96,27.69,28.74,-0.2,0.3,3,15.5,131.2447816,26.55578261,58,200,97.5067551,10069,18,13.31294076,1
2020-4,95015-2020-4,160,95015160,950152020,95015,2020,4,26.01,27.96,28.22,29.04,26.33,27.49,29.06,0.3,0.9,10.59,12.4,327.640593,25.01356557,58,200,97.5067551,10069,27,17.25433428,1
2020-5,95015-2020-5,161,95015161,950152020,95015,2020,5,24.33,27.08,27.67,28.83,26.58,26.81,28.79,0.7,0,7.44,9.9,315.2284581,23.84979023,58,200,97.5067551,10069,22,12.79604523,1
2020-6,95015-2020-6,162,95015162,950152020,95015,2020,6,22.31,26.07,27.44,28.99,27.32,25.32,28.24,-0.6,-0.3,13.57,2,281.523206,23.70540336,58,200,97.5067551,10069,25,17.58962112,1
2020-7,95015-2020-7,163,95015163,950152020,95015,2020,7,20.83,25.45,27.15,28.83,27.77,24.07,27.76,0.7,-1.4,9.24,3,209.4160156,23.49078333,58,200,97.5067551,10069,15,11.1481163,1
2020-8,95015-2020-8,164,95015164,950152020,95015,2020,8,20.17,24.79,26.38,28.36,28.15,23.52,27.38,1.8,-1.2,7.44,-2.5,148.5596368,23.99919238,58,200,97.5067551,10069,19,13.71972214,1
2020-9,95015-2020-9,165,95015165,950152020,95015,2020,9,19.82,24.21,26.12,28.25,28.54,23.16,27.28,1.5,-1.2,8.75,4,197.3060016,24.89873773,58,200,97.5067551,10069,17,13.65925811,1
